snapshot,country,technology,value,unit
2045-07-18 23:00:00,XY,IND_BOILER,12800.8,MW
2045-07-20 00:00:00,XY,IND_BOILER,11569.0,MW
2045-07-21 01:00:00,XY,IND_BOILER,10060.0,MW
2045-07-22 02:00:00,XY,IND_BOILER,9456.4,MW
2045-07-23 03:00:00,XY,IND_BOILER,9557.0,MW
2045-07-24 04:00:00,XY,IND_BOILER,9758.2,MW
2045-07-25 05:00:00,XY,IND_BOILER,10060.0,MW
2045-07-26 06:00:00,XY,IND_BOILER,10060.0,MW
2045-07-27 07:00:00,XY,IND_BOILER,9855.5,MW
2045-07-28 08:00:00,XY,IND_BOILER,10391.4,MW
2045-07-29 09:00:00,XY,IND_BOILER,11463.4,MW
2045-07-30 10:00:00,XY,IND_BOILER,11624.3,MW
2045-07-31 11:00:00,XY,IND_BOILER,10112.1,MW
2045-08-01 12:00:00,XY,IND_BOILER,8818.6,MW
2045-08-02 13:00:00,XY,IND_BOILER,7859.4,MW
2045-08-03 14:00:00,XY,IND_BOILER,6480.8,MW
2045-08-04 15:00:00,XY,IND_BOILER,7826.4,MW
2045-08-05 16:00:00,XY,IND_BOILER,11088.6,MW
2045-08-06 17:00:00,XY,IND_BOILER,11440.8,MW
2045-08-07 18:00:00,XY,IND_BOILER,12222.2,MW
2045-08-08 19:00:00,XY,IND_BOILER,12600.3,MW
2045-08-09 20:00:00,XY,IND_BOILER,12273.2,MW
2045-08-10 21:00:00,XY,IND_BOILER,10361.8,MW
2045-08-11 22:00:00,XY,IND_BOILER,10563.0,MW
2045-08-12 23:00:00,XY,IND_BOILER,12373.8,MW
2045-08-14 00:00:00,XY,IND_BOILER,12172.6,MW
2045-08-15 01:00:00,XY,IND_BOILER,11267.2,MW
2045-08-16 02:00:00,XY,IND_BOILER,10160.6,MW
2045-08-17 03:00:00,XY,IND_BOILER,9255.2,MW
2045-08-18 04:00:00,XY,IND_BOILER,8612.5,MW
2045-08-19 05:00:00,XY,IND_BOILER,8953.4,MW
2045-08-20 06:00:00,XY,IND_BOILER,9959.4,MW
2045-08-21 07:00:00,XY,IND_BOILER,11066.0,MW
2045-08-22 08:00:00,XY,IND_BOILER,11671.7,MW
2045-08-23 09:00:00,XY,IND_BOILER,11319.2,MW
2045-08-24 10:00:00,XY,IND_BOILER,8610.9,MW
2045-08-25 11:00:00,XY,IND_BOILER,7377.1,MW
2045-08-26 12:00:00,XY,IND_BOILER,8310.3,MW
2045-08-27 13:00:00,XY,IND_BOILER,8001.9,MW
2045-08-28 14:00:00,XY,IND_BOILER,8474.1,MW
2045-08-29 15:00:00,XY,IND_BOILER,10271.9,MW
