flow,snapshot,value,unit
YZ_CE_to_YZ_NR,2050-07-03 08:00:00,-2330.6438477218853,MW
YZ_CE_to_YZ_NR,2050-07-04 09:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-07-05 10:00:00,-2590.226784232971,MW
YZ_CE_to_YZ_NR,2050-07-06 11:00:00,764.9755006980054,MW
YZ_CE_to_YZ_NR,2050-07-07 12:00:00,1579.3729334494458,MW
YZ_CE_to_YZ_NR,2050-07-08 13:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-07-09 14:00:00,-2381.086749402482,MW
YZ_CE_to_YZ_NR,2050-07-10 15:00:00,-1082.3545222331581,MW
YZ_CE_to_YZ_NR,2050-07-11 16:00:00,1953.043778345053,MW
YZ_CE_to_YZ_NR,2050-07-12 17:00:00,961.3822274154672,MW
YZ_CE_to_YZ_NR,2050-07-13 18:00:00,1774.4440683359765,MW
YZ_CE_to_YZ_NR,2050-07-14 19:00:00,-1409.7636854488364,MW
YZ_CE_to_YZ_NR,2050-07-15 20:00:00,-1420.8685825733994,MW
YZ_CE_to_YZ_NR,2050-07-16 21:00:00,-500.7837678115086,MW
YZ_CE_to_YZ_NR,2050-07-17 22:00:00,-1626.1797895578995,MW
YZ_CE_to_YZ_NR,2050-07-18 23:00:00,-1661.3293316776853,MW
YZ_CE_to_YZ_NR,2050-07-20 00:00:00,-461.6040289364521,MW
YZ_CE_to_YZ_NR,2050-07-21 01:00:00,-1824.4840238404745,MW
YZ_CE_to_YZ_NR,2050-07-22 02:00:00,-2398.5910685931553,MW
YZ_CE_to_YZ_NR,2050-07-23 03:00:00,-1644.459548240109,MW
YZ_CE_to_YZ_NR,2050-07-24 04:00:00,-572.4853211249649,MW
YZ_CE_to_YZ_NR,2050-07-25 05:00:00,-235.1557474690801,MW
YZ_CE_to_YZ_NR,2050-07-26 06:00:00,782.7133431054901,MW
YZ_CE_to_YZ_NR,2050-07-27 07:00:00,2897.3934898180323,MW
YZ_CE_to_YZ_NR,2050-07-28 08:00:00,-570.4883539681325,MW
YZ_CE_to_YZ_NR,2050-07-29 09:00:00,-1149.0375977387812,MW
YZ_CE_to_YZ_NR,2050-07-30 10:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-07-31 11:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-08-01 12:00:00,-2898.938226006067,MW
YZ_CE_to_YZ_NR,2050-08-02 13:00:00,-3100.0,MW
YZ_CE_to_YZ_NR,2050-08-03 14:00:00,-2454.333863543427,MW
YZ_CE_to_YZ_NR,2050-08-04 15:00:00,-212.60357751476863,MW
YZ_CE_to_YZ_NR,2050-08-05 16:00:00,-2654.935650578868,MW
YZ_CE_to_YZ_NR,2050-08-06 17:00:00,-580.3978436171301,MW
YZ_CE_to_YZ_NR,2050-08-07 18:00:00,549.3310725345204,MW
YZ_CE_to_YZ_NR,2050-08-08 19:00:00,735.2281147610602,MW
YZ_CE_to_YZ_NR,2050-08-09 20:00:00,-506.56807245709774,MW
YZ_CE_to_YZ_NR,2050-08-10 21:00:00,-1860.0690461942395,MW
YZ_CE_to_YZ_NR,2050-08-11 22:00:00,-1476.1965281933099,MW
YZ_CE_to_YZ_NR,2050-08-12 23:00:00,-726.839279998748,MW
YZ_CE_to_YZ_NR,2050-08-14 00:00:00,1839.2320997818952,MW
YZ_CE_to_YZ_NR,2050-08-15 01:00:00,917.5970498166228,MW
YZ_CE_to_YZ_NR,2050-08-16 02:00:00,-46.01467042022523,MW
YZ_CE_to_YZ_NR,2050-08-17 03:00:00,2561.71516231715,MW
YZ_CE_to_YZ_NR,2050-08-18 04:00:00,-193.41217981851878,MW
YZ_CE_to_YZ_NR,2050-08-19 05:00:00,1650.5461683530461,MW
YZ_CE_to_YZ_NR,2050-08-20 06:00:00,523.8498560647106,MW
YZ_CE_to_YZ_NR,2050-08-21 07:00:00,717.7331893970343,MW
YZ_CE_to_YZ_NR,2050-08-22 08:00:00,-1677.650961693667,MW
