snapshot,country,value,region,technology,unit
2035-03-22 05:00:00,XY,5307.0,CE,IND_BOILER,MW
2035-03-23 06:00:00,XY,6079.0,CE,IND_BOILER,MW
2035-03-24 07:00:00,XY,7795.0,CE,IND_BOILER,MW
2035-03-25 08:00:00,XY,8851.0,CE,IND_BOILER,MW
2035-03-26 09:00:00,XY,9907.0,CE,IND_BOILER,MW
2035-03-27 10:00:00,XY,9907.0,CE,IND_BOILER,MW
2035-03-28 11:00:00,XY,8885.0,CE,IND_BOILER,MW
2035-03-29 12:00:00,XY,6077.0,CE,IND_BOILER,MW
2035-03-30 13:00:00,XY,6341.0,CE,IND_BOILER,MW
2035-03-31 14:00:00,XY,8717.0,CE,IND_BOILER,MW
2035-04-01 15:00:00,XY,9690.0,CE,IND_BOILER,MW
2035-04-02 16:00:00,XY,11300.0,CE,IND_BOILER,MW
2035-04-03 17:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-04-04 18:00:00,XY,13115.0,CE,IND_BOILER,MW
2035-04-05 19:00:00,XY,10864.9,CE,IND_BOILER,MW
2035-04-06 20:00:00,XY,10627.3,CE,IND_BOILER,MW
2035-04-07 21:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-04-08 22:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-04-09 23:00:00,XY,12672.9,CE,IND_BOILER,MW
2035-04-11 00:00:00,XY,8710.0,CE,IND_BOILER,MW
2035-04-12 01:00:00,XY,9113.2,CE,IND_BOILER,MW
2035-04-13 02:00:00,XY,8138.8,CE,IND_BOILER,MW
2035-04-14 03:00:00,XY,7429.0,CE,IND_BOILER,MW
2035-04-15 04:00:00,XY,7246.9,CE,IND_BOILER,MW
2035-04-16 05:00:00,XY,8097.0,CE,IND_BOILER,MW
2035-04-17 06:00:00,XY,11370.6,CE,IND_BOILER,MW
2035-04-18 07:00:00,XY,8211.1,CE,IND_BOILER,MW
2035-04-19 08:00:00,XY,6475.0,CE,IND_BOILER,MW
2035-04-20 09:00:00,XY,6739.0,CE,IND_BOILER,MW
2035-04-21 10:00:00,XY,9115.0,CE,IND_BOILER,MW
2035-04-22 11:00:00,XY,9379.0,CE,IND_BOILER,MW
2035-04-23 12:00:00,XY,9903.0,CE,IND_BOILER,MW
2035-04-24 13:00:00,XY,9775.0,CE,IND_BOILER,MW
2035-04-25 14:00:00,XY,8983.0,CE,IND_BOILER,MW
2035-04-26 15:00:00,XY,6475.0,CE,IND_BOILER,MW
2035-04-27 16:00:00,XY,6739.0,CE,IND_BOILER,MW
2035-04-28 17:00:00,XY,13115.0,CE,IND_BOILER,MW
2035-04-29 18:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-04-30 19:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-05-01 20:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-05-02 21:00:00,XY,13054.0,CE,IND_BOILER,MW
2035-05-03 22:00:00,XY,11834.0,CE,IND_BOILER,MW
2035-05-04 23:00:00,XY,12017.0,CE,IND_BOILER,MW
2035-05-06 00:00:00,XY,12011.3,CE,IND_BOILER,MW
2035-05-07 01:00:00,XY,9412.7,CE,IND_BOILER,MW
2035-05-08 02:00:00,XY,10021.4,CE,IND_BOILER,MW
2035-05-09 03:00:00,XY,9374.3,CE,IND_BOILER,MW
2035-05-10 04:00:00,XY,7597.2,CE,IND_BOILER,MW
2035-05-11 05:00:00,XY,10268.1,CE,IND_BOILER,MW
2035-05-12 06:00:00,XY,11615.8,CE,IND_BOILER,MW
2035-05-13 07:00:00,XY,12444.0,CE,IND_BOILER,MW
2035-05-14 08:00:00,XY,12090.5,CE,IND_BOILER,MW
2035-05-15 09:00:00,XY,9643.0,CE,IND_BOILER,MW
2035-05-16 10:00:00,XY,8851.0,CE,IND_BOILER,MW
2035-05-17 11:00:00,XY,6343.0,CE,IND_BOILER,MW
2035-05-18 12:00:00,XY,6607.0,CE,IND_BOILER,MW
2035-05-19 13:00:00,XY,8983.0,CE,IND_BOILER,MW
2035-05-20 14:00:00,XY,9247.0,CE,IND_BOILER,MW
2035-05-21 15:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-05-22 16:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-05-23 17:00:00,XY,12993.0,CE,IND_BOILER,MW
2035-05-24 18:00:00,XY,11834.0,CE,IND_BOILER,MW
2035-05-25 19:00:00,XY,11956.0,CE,IND_BOILER,MW
2035-05-26 20:00:00,XY,13054.0,CE,IND_BOILER,MW
2035-05-27 21:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-05-28 22:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-05-29 23:00:00,XY,12871.0,CE,IND_BOILER,MW
2035-05-31 00:00:00,XY,10950.6,CE,IND_BOILER,MW
2035-06-01 01:00:00,XY,10443.5,CE,IND_BOILER,MW
2035-06-02 02:00:00,XY,7490.0,CE,IND_BOILER,MW
2035-06-03 03:00:00,XY,5618.9,CE,IND_BOILER,MW
2035-06-04 04:00:00,XY,9527.1,CE,IND_BOILER,MW
2035-06-05 05:00:00,XY,10711.3,CE,IND_BOILER,MW
2035-06-06 06:00:00,XY,10649.8,CE,IND_BOILER,MW
2035-06-07 07:00:00,XY,8719.0,CE,IND_BOILER,MW
2035-06-08 08:00:00,XY,6415.6,CE,IND_BOILER,MW
2035-06-09 09:00:00,XY,6520.0,CE,IND_BOILER,MW
2035-06-10 10:00:00,XY,10864.0,CE,IND_BOILER,MW
2035-06-11 11:00:00,XY,9115.0,CE,IND_BOILER,MW
2035-06-12 12:00:00,XY,9643.0,CE,IND_BOILER,MW
2035-06-13 13:00:00,XY,9511.0,CE,IND_BOILER,MW
2035-06-14 14:00:00,XY,8719.0,CE,IND_BOILER,MW
2035-06-15 15:00:00,XY,6199.5,CE,IND_BOILER,MW
2035-06-16 16:00:00,XY,6475.0,CE,IND_BOILER,MW
2035-06-17 17:00:00,XY,9278.0,CE,IND_BOILER,MW
2035-06-18 18:00:00,XY,9383.2,CE,IND_BOILER,MW
2035-06-19 19:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-06-20 20:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-06-21 21:00:00,XY,12993.0,CE,IND_BOILER,MW
2035-06-22 22:00:00,XY,11773.0,CE,IND_BOILER,MW
2035-06-23 23:00:00,XY,11895.0,CE,IND_BOILER,MW
2035-06-25 00:00:00,XY,12688.0,CE,IND_BOILER,MW
2035-06-26 01:00:00,XY,12139.0,CE,IND_BOILER,MW
2035-06-27 02:00:00,XY,11895.0,CE,IND_BOILER,MW
2035-06-28 03:00:00,XY,11346.0,CE,IND_BOILER,MW
2035-06-29 04:00:00,XY,8841.1,CE,IND_BOILER,MW
2035-06-30 05:00:00,XY,7166.4,CE,IND_BOILER,MW
2035-07-01 06:00:00,XY,8314.4,CE,IND_BOILER,MW
2035-07-02 07:00:00,XY,8337.4,CE,IND_BOILER,MW
2035-07-03 08:00:00,XY,8656.2,CE,IND_BOILER,MW
2035-07-04 09:00:00,XY,9115.0,CE,IND_BOILER,MW
2035-07-05 10:00:00,XY,8719.0,CE,IND_BOILER,MW
2035-07-06 11:00:00,XY,6211.0,CE,IND_BOILER,MW
2035-07-07 12:00:00,XY,6475.0,CE,IND_BOILER,MW
2035-07-08 13:00:00,XY,8851.0,CE,IND_BOILER,MW
2035-07-09 14:00:00,XY,9115.0,CE,IND_BOILER,MW
2035-07-10 15:00:00,XY,9643.0,CE,IND_BOILER,MW
2035-07-11 16:00:00,XY,9511.0,CE,IND_BOILER,MW
2035-07-12 17:00:00,XY,8719.0,CE,IND_BOILER,MW
2035-07-13 18:00:00,XY,6211.0,CE,IND_BOILER,MW
2035-07-14 19:00:00,XY,6475.0,CE,IND_BOILER,MW
2035-07-15 20:00:00,XY,12993.0,CE,IND_BOILER,MW
2035-07-16 21:00:00,XY,12261.9,CE,IND_BOILER,MW
2035-07-17 22:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-07-18 23:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-07-20 00:00:00,XY,12505.0,CE,IND_BOILER,MW
2035-07-21 01:00:00,XY,8100.0,CE,IND_BOILER,MW
2035-07-22 02:00:00,XY,5307.0,CE,IND_BOILER,MW
2035-07-23 03:00:00,XY,5368.0,CE,IND_BOILER,MW
2035-07-24 04:00:00,XY,5652.6,CE,IND_BOILER,MW
2035-07-25 05:00:00,XY,6893.9,CE,IND_BOILER,MW
2035-07-26 06:00:00,XY,7064.3,CE,IND_BOILER,MW
2035-07-27 07:00:00,XY,5887.9,CE,IND_BOILER,MW
2035-07-28 08:00:00,XY,8475.3,CE,IND_BOILER,MW
2035-07-29 09:00:00,XY,10388.5,CE,IND_BOILER,MW
2035-07-30 10:00:00,XY,9071.7,CE,IND_BOILER,MW
2035-07-31 11:00:00,XY,9643.0,CE,IND_BOILER,MW
2035-08-01 12:00:00,XY,9065.4,CE,IND_BOILER,MW
2035-08-02 13:00:00,XY,8250.7,CE,IND_BOILER,MW
2035-08-03 14:00:00,XY,5681.0,CE,IND_BOILER,MW
2035-08-04 15:00:00,XY,6475.0,CE,IND_BOILER,MW
2035-08-05 16:00:00,XY,8851.0,CE,IND_BOILER,MW
2035-08-06 17:00:00,XY,9115.0,CE,IND_BOILER,MW
2035-08-07 18:00:00,XY,9782.5,CE,IND_BOILER,MW
2035-08-08 19:00:00,XY,13060.2,CE,IND_BOILER,MW
2035-08-09 20:00:00,XY,12932.0,CE,IND_BOILER,MW
2035-08-10 21:00:00,XY,6484.7,CE,IND_BOILER,MW
2035-08-11 22:00:00,XY,9127.2,CE,IND_BOILER,MW
2035-08-12 23:00:00,XY,12079.5,CE,IND_BOILER,MW
2035-08-14 00:00:00,XY,12871.0,CE,IND_BOILER,MW
2035-08-15 01:00:00,XY,10145.6,CE,IND_BOILER,MW
2035-08-16 02:00:00,XY,6275.9,CE,IND_BOILER,MW
2035-08-17 03:00:00,XY,5185.0,CE,IND_BOILER,MW
2035-08-18 04:00:00,XY,4819.0,CE,IND_BOILER,MW
2035-08-19 05:00:00,XY,5131.3,CE,IND_BOILER,MW
2035-08-20 06:00:00,XY,8338.2,CE,IND_BOILER,MW
2035-08-21 07:00:00,XY,9499.6,CE,IND_BOILER,MW
2035-08-22 08:00:00,XY,10520.2,CE,IND_BOILER,MW
2035-08-23 09:00:00,XY,8648.6,CE,IND_BOILER,MW
2035-08-24 10:00:00,XY,6211.0,CE,IND_BOILER,MW
2035-08-25 11:00:00,XY,6345.5,CE,IND_BOILER,MW
2035-08-26 12:00:00,XY,8851.0,CE,IND_BOILER,MW
2035-08-27 13:00:00,XY,9042.5,CE,IND_BOILER,MW
2035-08-28 14:00:00,XY,9643.0,CE,IND_BOILER,MW
2035-08-29 15:00:00,XY,9511.0,CE,IND_BOILER,MW
2035-08-30 16:00:00,XY,8879.7,CE,IND_BOILER,MW
2035-08-31 17:00:00,XY,6211.0,CE,IND_BOILER,MW
2035-09-01 18:00:00,XY,6594.2,CE,IND_BOILER,MW
2035-09-02 19:00:00,XY,12993.0,CE,IND_BOILER,MW
2035-09-03 20:00:00,XY,13031.8,CE,IND_BOILER,MW
2035-09-04 21:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-09-05 22:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-09-06 23:00:00,XY,11539.2,CE,IND_BOILER,MW
2035-09-08 00:00:00,XY,8097.3,CE,IND_BOILER,MW
2035-09-09 01:00:00,XY,7309.6,CE,IND_BOILER,MW
2035-09-10 02:00:00,XY,5990.4,CE,IND_BOILER,MW
2035-09-11 03:00:00,XY,5778.0,CE,IND_BOILER,MW
2035-09-12 04:00:00,XY,5551.0,CE,IND_BOILER,MW
2035-09-13 05:00:00,XY,7014.8,CE,IND_BOILER,MW
2035-09-14 06:00:00,XY,5124.0,CE,IND_BOILER,MW
2035-09-15 07:00:00,XY,6000.2,CE,IND_BOILER,MW
2035-09-16 08:00:00,XY,7399.0,CE,IND_BOILER,MW
2035-09-17 09:00:00,XY,8323.0,CE,IND_BOILER,MW
2035-09-18 10:00:00,XY,9511.0,CE,IND_BOILER,MW
2035-09-19 11:00:00,XY,9379.0,CE,IND_BOILER,MW
2035-09-20 12:00:00,XY,8719.0,CE,IND_BOILER,MW
2035-09-21 13:00:00,XY,6211.0,CE,IND_BOILER,MW
2035-09-22 14:00:00,XY,6475.0,CE,IND_BOILER,MW
2035-09-23 15:00:00,XY,12993.0,CE,IND_BOILER,MW
2035-09-24 16:00:00,XY,11185.2,CE,IND_BOILER,MW
2035-09-25 17:00:00,XY,11931.4,CE,IND_BOILER,MW
2035-09-26 18:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-09-27 19:00:00,XY,12932.0,CE,IND_BOILER,MW
2035-09-28 20:00:00,XY,11773.0,CE,IND_BOILER,MW
2035-09-29 21:00:00,XY,11895.0,CE,IND_BOILER,MW
2035-09-30 22:00:00,XY,12993.0,CE,IND_BOILER,MW
2035-10-01 23:00:00,XY,13115.0,CE,IND_BOILER,MW
2035-10-03 00:00:00,XY,10593.1,CE,IND_BOILER,MW
2035-10-04 01:00:00,XY,7291.7,CE,IND_BOILER,MW
2035-10-05 02:00:00,XY,5490.0,CE,IND_BOILER,MW
2035-10-06 03:00:00,XY,4941.0,CE,IND_BOILER,MW
2035-10-07 04:00:00,XY,4941.0,CE,IND_BOILER,MW
2035-10-08 05:00:00,XY,5368.0,CE,IND_BOILER,MW
2035-10-09 06:00:00,XY,6343.0,CE,IND_BOILER,MW
2035-10-10 07:00:00,XY,8420.6,CE,IND_BOILER,MW
2035-10-11 08:00:00,XY,7663.0,CE,IND_BOILER,MW
2035-10-12 09:00:00,XY,6343.0,CE,IND_BOILER,MW
2035-10-13 10:00:00,XY,6607.0,CE,IND_BOILER,MW
2035-10-14 11:00:00,XY,8983.0,CE,IND_BOILER,MW
2035-10-15 12:00:00,XY,9247.0,CE,IND_BOILER,MW
2035-10-16 13:00:00,XY,9775.0,CE,IND_BOILER,MW
2035-10-17 14:00:00,XY,9643.0,CE,IND_BOILER,MW
2035-10-18 15:00:00,XY,8851.0,CE,IND_BOILER,MW
2035-10-19 16:00:00,XY,6343.0,CE,IND_BOILER,MW
2035-10-20 17:00:00,XY,6607.0,CE,IND_BOILER,MW
2035-10-21 18:00:00,XY,13054.0,CE,IND_BOILER,MW
2035-10-22 19:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-10-23 20:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-10-24 21:00:00,XY,13012.6,CE,IND_BOILER,MW
2035-10-25 22:00:00,XY,10852.5,CE,IND_BOILER,MW
2035-10-26 23:00:00,XY,6470.4,CE,IND_BOILER,MW
2035-10-28 00:00:00,XY,6607.0,CE,IND_BOILER,MW
2035-10-29 01:00:00,XY,6722.0,CE,IND_BOILER,MW
2035-10-30 02:00:00,XY,6211.0,CE,IND_BOILER,MW
2035-10-31 03:00:00,XY,5947.0,CE,IND_BOILER,MW
2035-11-01 04:00:00,XY,5307.0,CE,IND_BOILER,MW
2035-11-02 05:00:00,XY,4880.0,CE,IND_BOILER,MW
2035-11-03 06:00:00,XY,5246.0,CE,IND_BOILER,MW
2035-11-04 07:00:00,XY,6627.6,CE,IND_BOILER,MW
2035-11-05 08:00:00,XY,7769.7,CE,IND_BOILER,MW
2035-11-06 09:00:00,XY,9334.0,CE,IND_BOILER,MW
2035-11-07 10:00:00,XY,9511.0,CE,IND_BOILER,MW
2035-11-08 11:00:00,XY,8851.0,CE,IND_BOILER,MW
2035-11-09 12:00:00,XY,5826.4,CE,IND_BOILER,MW
2035-11-10 13:00:00,XY,6077.0,CE,IND_BOILER,MW
2035-11-11 14:00:00,XY,8654.4,CE,IND_BOILER,MW
2035-11-12 15:00:00,XY,9247.0,CE,IND_BOILER,MW
2035-11-13 16:00:00,XY,9775.0,CE,IND_BOILER,MW
2035-11-14 17:00:00,XY,9643.0,CE,IND_BOILER,MW
2035-11-15 18:00:00,XY,11381.1,CE,IND_BOILER,MW
2035-11-16 19:00:00,XY,8269.1,CE,IND_BOILER,MW
2035-11-17 20:00:00,XY,6763.6,CE,IND_BOILER,MW
2035-11-18 21:00:00,XY,13054.0,CE,IND_BOILER,MW
2035-11-19 22:00:00,XY,9490.1,CE,IND_BOILER,MW
2035-11-20 23:00:00,XY,9775.0,CE,IND_BOILER,MW
2035-11-22 00:00:00,XY,8587.0,CE,IND_BOILER,MW
2035-11-23 01:00:00,XY,6588.1,CE,IND_BOILER,MW
2035-11-24 02:00:00,XY,5307.0,CE,IND_BOILER,MW
2035-11-25 03:00:00,XY,5124.0,CE,IND_BOILER,MW
2035-11-26 04:00:00,XY,5307.0,CE,IND_BOILER,MW
2035-11-27 05:00:00,XY,5815.0,CE,IND_BOILER,MW
2035-11-28 06:00:00,XY,6607.0,CE,IND_BOILER,MW
2035-11-29 07:00:00,XY,6871.0,CE,IND_BOILER,MW
2035-11-30 08:00:00,XY,6343.0,CE,IND_BOILER,MW
2035-12-01 09:00:00,XY,6739.0,CE,IND_BOILER,MW
2035-12-02 10:00:00,XY,8983.0,CE,IND_BOILER,MW
2035-12-03 11:00:00,XY,9379.0,CE,IND_BOILER,MW
2035-12-04 12:00:00,XY,9836.1,CE,IND_BOILER,MW
2035-12-05 13:00:00,XY,9245.0,CE,IND_BOILER,MW
2035-12-06 14:00:00,XY,8576.2,CE,IND_BOILER,MW
2035-12-07 15:00:00,XY,6313.9,CE,IND_BOILER,MW
2035-12-08 16:00:00,XY,6739.0,CE,IND_BOILER,MW
2035-12-09 17:00:00,XY,10234.7,CE,IND_BOILER,MW
2035-12-10 18:00:00,XY,12280.9,CE,IND_BOILER,MW
2035-12-11 19:00:00,XY,13176.0,CE,IND_BOILER,MW
2035-12-12 20:00:00,XY,11934.8,CE,IND_BOILER,MW
2035-12-13 21:00:00,XY,8983.0,CE,IND_BOILER,MW
2035-12-14 22:00:00,XY,6475.0,CE,IND_BOILER,MW
2035-12-15 23:00:00,XY,6739.0,CE,IND_BOILER,MW
2035-12-17 00:00:00,XY,8455.0,CE,IND_BOILER,MW
2035-12-18 01:00:00,XY,7267.0,CE,IND_BOILER,MW
2035-12-19 02:00:00,XY,6739.0,CE,IND_BOILER,MW
2035-12-20 03:00:00,XY,5551.0,CE,IND_BOILER,MW
2035-12-21 04:00:00,XY,5185.0,CE,IND_BOILER,MW
2035-12-22 05:00:00,XY,5063.0,CE,IND_BOILER,MW
2035-12-23 06:00:00,XY,6054.1,CE,IND_BOILER,MW
2035-12-24 07:00:00,XY,7137.0,CE,IND_BOILER,MW
2035-12-25 08:00:00,XY,8580.0,CE,IND_BOILER,MW
2035-12-26 09:00:00,XY,9665.9,CE,IND_BOILER,MW
2035-12-27 10:00:00,XY,8983.0,CE,IND_BOILER,MW
2035-12-28 11:00:00,XY,6475.0,CE,IND_BOILER,MW
2035-12-29 12:00:00,XY,6209.0,CE,IND_BOILER,MW
2035-12-30 13:00:00,XY,8741.8,CE,IND_BOILER,MW
2035-12-31 14:00:00,XY,9065.1,CE,IND_BOILER,MW
2036-01-01 15:00:00,XY,10039.0,CE,IND_BOILER,MW
2035-01-01 00:00:00,XY,674.1,NR,EIDT,MW
2035-01-02 01:00:00,XY,674.1,NR,EIDT,MW
2035-01-03 02:00:00,XY,674.1,NR,EIDT,MW
2035-01-04 03:00:00,XY,674.1,NR,EIDT,MW
2035-01-05 04:00:00,XY,661.5,NR,EIDT,MW
2035-01-06 05:00:00,XY,674.1,NR,EIDT,MW
2035-01-07 06:00:00,XY,674.1,NR,EIDT,MW
2035-01-08 07:00:00,XY,674.1,NR,EIDT,MW
2035-01-09 08:00:00,XY,674.1,NR,EIDT,MW
2035-01-10 09:00:00,XY,674.1,NR,EIDT,MW
2035-01-11 10:00:00,XY,674.1,NR,EIDT,MW
2035-01-12 11:00:00,XY,674.1,NR,EIDT,MW
2035-01-13 12:00:00,XY,674.1,NR,EIDT,MW
2035-01-14 13:00:00,XY,674.1,NR,EIDT,MW
2035-01-15 14:00:00,XY,674.1,NR,EIDT,MW
2035-01-16 15:00:00,XY,674.1,NR,EIDT,MW
2035-01-17 16:00:00,XY,674.1,NR,EIDT,MW
2035-01-18 17:00:00,XY,674.1,NR,EIDT,MW
2035-01-19 18:00:00,XY,674.1,NR,EIDT,MW
2035-01-20 19:00:00,XY,496.4,NR,EIDT,MW
2035-01-21 20:00:00,XY,652.7,NR,EIDT,MW
2035-01-22 21:00:00,XY,674.1,NR,EIDT,MW
2035-01-23 22:00:00,XY,674.1,NR,EIDT,MW
2035-01-24 23:00:00,XY,674.1,NR,EIDT,MW
2035-01-26 00:00:00,XY,655.2,NR,EIDT,MW
2035-01-27 01:00:00,XY,617.4,NR,EIDT,MW
2035-01-28 02:00:00,XY,623.7,NR,EIDT,MW
2035-01-29 03:00:00,XY,636.3,NR,EIDT,MW
2035-01-30 04:00:00,XY,661.5,NR,EIDT,MW
2035-01-31 05:00:00,XY,655.2,NR,EIDT,MW
2035-02-01 06:00:00,XY,648.9,NR,EIDT,MW
2035-02-02 07:00:00,XY,674.1,NR,EIDT,MW
2035-02-03 08:00:00,XY,674.1,NR,EIDT,MW
2035-02-04 09:00:00,XY,674.1,NR,EIDT,MW
2035-02-05 10:00:00,XY,674.1,NR,EIDT,MW
2035-02-06 11:00:00,XY,674.1,NR,EIDT,MW
2035-02-07 12:00:00,XY,674.1,NR,EIDT,MW
2035-02-08 13:00:00,XY,674.1,NR,EIDT,MW
2035-02-09 14:00:00,XY,674.1,NR,EIDT,MW
2035-02-10 15:00:00,XY,674.1,NR,EIDT,MW
2035-02-11 16:00:00,XY,674.1,NR,EIDT,MW
2035-02-12 17:00:00,XY,674.1,NR,EIDT,MW
2035-02-13 18:00:00,XY,674.1,NR,EIDT,MW
2035-02-14 19:00:00,XY,674.1,NR,EIDT,MW
2035-02-15 20:00:00,XY,674.1,NR,EIDT,MW
2035-02-16 21:00:00,XY,674.1,NR,EIDT,MW
2035-02-17 22:00:00,XY,674.1,NR,EIDT,MW
2035-02-18 23:00:00,XY,674.1,NR,EIDT,MW
2035-02-20 00:00:00,XY,674.1,NR,EIDT,MW
2035-02-21 01:00:00,XY,661.5,NR,EIDT,MW
2035-02-22 02:00:00,XY,604.8,NR,EIDT,MW
2035-02-23 03:00:00,XY,567.0,NR,EIDT,MW
2035-02-24 04:00:00,XY,585.9,NR,EIDT,MW
2035-02-25 05:00:00,XY,648.9,NR,EIDT,MW
2035-02-26 06:00:00,XY,674.1,NR,EIDT,MW
2035-02-27 07:00:00,XY,674.1,NR,EIDT,MW
2035-02-28 08:00:00,XY,674.1,NR,EIDT,MW
2035-03-01 09:00:00,XY,674.1,NR,EIDT,MW
2035-03-02 10:00:00,XY,674.1,NR,EIDT,MW
2035-03-03 11:00:00,XY,674.1,NR,EIDT,MW
2035-03-04 12:00:00,XY,674.1,NR,EIDT,MW
2035-03-05 13:00:00,XY,674.1,NR,EIDT,MW
2035-03-06 14:00:00,XY,674.1,NR,EIDT,MW
2035-03-07 15:00:00,XY,674.1,NR,EIDT,MW
2035-03-08 16:00:00,XY,674.1,NR,EIDT,MW
2035-03-09 17:00:00,XY,674.1,NR,EIDT,MW
2035-03-10 18:00:00,XY,674.1,NR,EIDT,MW
2035-03-11 19:00:00,XY,674.1,NR,EIDT,MW
2035-03-12 20:00:00,XY,674.1,NR,EIDT,MW
2035-03-13 21:00:00,XY,674.1,NR,EIDT,MW
2035-03-14 22:00:00,XY,674.1,NR,EIDT,MW
2035-03-15 23:00:00,XY,667.8,NR,EIDT,MW
2035-03-17 00:00:00,XY,655.2,NR,EIDT,MW
2035-03-18 01:00:00,XY,642.6,NR,EIDT,MW
2035-03-19 02:00:00,XY,636.3,NR,EIDT,MW
2035-03-20 03:00:00,XY,636.3,NR,EIDT,MW
2035-03-21 04:00:00,XY,617.4,NR,EIDT,MW
2035-03-22 05:00:00,XY,592.2,NR,EIDT,MW
2035-03-23 06:00:00,XY,642.6,NR,EIDT,MW
2035-03-24 07:00:00,XY,674.1,NR,EIDT,MW
2035-03-25 08:00:00,XY,674.1,NR,EIDT,MW
2035-03-26 09:00:00,XY,674.1,NR,EIDT,MW
2035-03-27 10:00:00,XY,674.1,NR,EIDT,MW
2035-03-28 11:00:00,XY,674.1,NR,EIDT,MW
2035-03-29 12:00:00,XY,667.8,NR,EIDT,MW
2035-03-30 13:00:00,XY,674.1,NR,EIDT,MW
2035-03-31 14:00:00,XY,674.1,NR,EIDT,MW
2035-04-01 15:00:00,XY,674.1,NR,EIDT,MW
2035-04-02 16:00:00,XY,674.1,NR,EIDT,MW
2035-04-03 17:00:00,XY,515.3,NR,EIDT,MW
2035-04-04 18:00:00,XY,477.5,NR,EIDT,MW
2035-04-05 19:00:00,XY,661.5,NR,EIDT,MW
2035-04-06 20:00:00,XY,674.1,NR,EIDT,MW
2035-04-07 21:00:00,XY,483.8,NR,EIDT,MW
2035-04-08 22:00:00,XY,652.7,NR,EIDT,MW
2035-04-09 23:00:00,XY,674.1,NR,EIDT,MW
2035-04-11 00:00:00,XY,674.1,NR,EIDT,MW
2035-04-12 01:00:00,XY,617.4,NR,EIDT,MW
2035-04-13 02:00:00,XY,567.0,NR,EIDT,MW
2035-04-14 03:00:00,XY,560.7,NR,EIDT,MW
2035-04-15 04:00:00,XY,604.8,NR,EIDT,MW
2035-04-16 05:00:00,XY,661.5,NR,EIDT,MW
2035-04-17 06:00:00,XY,674.1,NR,EIDT,MW
2035-04-18 07:00:00,XY,674.1,NR,EIDT,MW
2035-04-19 08:00:00,XY,661.5,NR,EIDT,MW
2035-04-20 09:00:00,XY,674.1,NR,EIDT,MW
2035-04-21 10:00:00,XY,674.1,NR,EIDT,MW
2035-04-22 11:00:00,XY,674.1,NR,EIDT,MW
2035-04-23 12:00:00,XY,674.1,NR,EIDT,MW
2035-04-24 13:00:00,XY,674.1,NR,EIDT,MW
2035-04-25 14:00:00,XY,674.1,NR,EIDT,MW
2035-04-26 15:00:00,XY,661.5,NR,EIDT,MW
2035-04-27 16:00:00,XY,674.1,NR,EIDT,MW
2035-04-28 17:00:00,XY,477.5,NR,EIDT,MW
2035-04-29 18:00:00,XY,490.1,NR,EIDT,MW
2035-04-30 19:00:00,XY,515.3,NR,EIDT,MW
2035-05-01 20:00:00,XY,502.7,NR,EIDT,MW
2035-05-02 21:00:00,XY,471.2,NR,EIDT,MW
2035-05-03 22:00:00,XY,345.2,NR,EIDT,MW
2035-05-04 23:00:00,XY,364.1,NR,EIDT,MW
2035-05-06 00:00:00,XY,674.1,NR,EIDT,MW
2035-05-07 01:00:00,XY,655.2,NR,EIDT,MW
2035-05-08 02:00:00,XY,642.6,NR,EIDT,MW
2035-05-09 03:00:00,XY,598.5,NR,EIDT,MW
2035-05-10 04:00:00,XY,554.4,NR,EIDT,MW
2035-05-11 05:00:00,XY,592.2,NR,EIDT,MW
2035-05-12 06:00:00,XY,667.8,NR,EIDT,MW
2035-05-13 07:00:00,XY,408.2,NR,EIDT,MW
2035-05-14 08:00:00,XY,674.1,NR,EIDT,MW
2035-05-15 09:00:00,XY,674.1,NR,EIDT,MW
2035-05-16 10:00:00,XY,674.1,NR,EIDT,MW
2035-05-17 11:00:00,XY,655.2,NR,EIDT,MW
2035-05-18 12:00:00,XY,667.8,NR,EIDT,MW
2035-05-19 13:00:00,XY,674.1,NR,EIDT,MW
2035-05-20 14:00:00,XY,674.1,NR,EIDT,MW
2035-05-21 15:00:00,XY,509.0,NR,EIDT,MW
2035-05-22 16:00:00,XY,502.7,NR,EIDT,MW
2035-05-23 17:00:00,XY,464.9,NR,EIDT,MW
2035-05-24 18:00:00,XY,345.2,NR,EIDT,MW
2035-05-25 19:00:00,XY,357.8,NR,EIDT,MW
