snapshot,country,technology,value,unit
2035-03-19 02:00:00,YZ,EIDT,5742.5,MW
2035-03-20 03:00:00,YZ,EIDT,5627.5,MW
2035-03-21 04:00:00,YZ,EIDT,5556.5,MW
2035-03-22 05:00:00,YZ,EIDT,5736.2,MW
2035-03-23 06:00:00,YZ,EIDT,5742.5,MW
2035-03-24 07:00:00,YZ,EIDT,5742.5,MW
2035-03-25 08:00:00,YZ,EIDT,5742.5,MW
2035-03-26 09:00:00,YZ,EIDT,5742.5,MW
2035-03-27 10:00:00,YZ,EIDT,5742.5,MW
2035-03-28 11:00:00,YZ,EIDT,5742.5,MW
2035-03-29 12:00:00,YZ,EIDT,5742.5,MW
2035-03-30 13:00:00,YZ,EIDT,5742.5,MW
2035-03-31 14:00:00,YZ,EIDT,5742.5,MW
2035-04-01 15:00:00,YZ,EIDT,5742.5,MW
2035-04-02 16:00:00,YZ,EIDT,5742.5,MW
2035-04-03 17:00:00,YZ,EIDT,5742.5,MW
2035-04-04 18:00:00,YZ,EIDT,5627.5,MW
2035-04-05 19:00:00,YZ,EIDT,5742.5,MW
2035-04-06 20:00:00,YZ,EIDT,5742.5,MW
2035-04-07 21:00:00,YZ,EIDT,5742.5,MW
2035-04-08 22:00:00,YZ,EIDT,5742.5,MW
2035-04-09 23:00:00,YZ,EIDT,5742.5,MW
2035-04-11 00:00:00,YZ,EIDT,5742.5,MW
2035-04-12 01:00:00,YZ,EIDT,5627.5,MW
2035-04-13 02:00:00,YZ,EIDT,5711.0,MW
2035-04-14 03:00:00,YZ,EIDT,5704.7,MW
2035-04-15 04:00:00,YZ,EIDT,5627.5,MW
2035-04-16 05:00:00,YZ,EIDT,5627.5,MW
2035-04-17 06:00:00,YZ,EIDT,5627.5,MW
2035-04-18 07:00:00,YZ,EIDT,5742.5,MW
2035-04-19 08:00:00,YZ,EIDT,5742.5,MW
2035-04-20 09:00:00,YZ,EIDT,5742.5,MW
2035-04-21 10:00:00,YZ,EIDT,5742.5,MW
2035-04-22 11:00:00,YZ,EIDT,5742.5,MW
2035-04-23 12:00:00,YZ,EIDT,5742.5,MW
2035-04-24 13:00:00,YZ,EIDT,5742.5,MW
2035-04-25 14:00:00,YZ,EIDT,5742.5,MW
2035-04-26 15:00:00,YZ,EIDT,5742.5,MW
2035-04-27 16:00:00,YZ,EIDT,5742.5,MW
2035-04-28 17:00:00,YZ,EIDT,5742.5,MW
2035-04-29 18:00:00,YZ,EIDT,5742.5,MW
2035-04-30 19:00:00,YZ,EIDT,5742.5,MW
2035-05-01 20:00:00,YZ,EIDT,5742.5,MW
2035-05-02 21:00:00,YZ,EIDT,5742.5,MW
2035-05-03 22:00:00,YZ,EIDT,5742.5,MW
2035-05-04 23:00:00,YZ,EIDT,5742.5,MW
2035-05-06 00:00:00,YZ,EIDT,5742.5,MW
2035-05-07 01:00:00,YZ,EIDT,5627.5,MW
2035-05-08 02:00:00,YZ,EIDT,5742.5,MW
2035-05-09 03:00:00,YZ,EIDT,5742.5,MW
