snapshot,country,sector,value,unit
2050-10-07 04:00:00,XY,Inflexible_Power,6760.0,MW
2050-10-08 05:00:00,XY,Inflexible_Power,6806.0,MW
2050-10-09 06:00:00,XY,Inflexible_Power,7019.6,MW
2050-10-10 07:00:00,XY,Inflexible_Power,7883.6,MW
2050-10-11 08:00:00,XY,Inflexible_Power,7764.799999999999,MW
2050-10-12 09:00:00,XY,Inflexible_Power,7900.4,MW
2050-10-13 10:00:00,XY,Inflexible_Power,8319.2,MW
2050-10-14 11:00:00,XY,Inflexible_Power,9570.0,MW
2050-10-15 12:00:00,XY,Inflexible_Power,9556.0,MW
2050-10-16 13:00:00,XY,Inflexible_Power,8416.0,MW
2050-10-17 14:00:00,XY,Inflexible_Power,8663.6,MW
2050-10-18 15:00:00,XY,Inflexible_Power,9280.0,MW
2050-10-19 16:00:00,XY,Inflexible_Power,8514.4,MW
2050-10-20 17:00:00,XY,Inflexible_Power,8644.4,MW
2050-10-21 18:00:00,XY,Inflexible_Power,9638.4,MW
2050-10-22 19:00:00,XY,Inflexible_Power,9932.0,MW
2050-10-23 20:00:00,XY,Inflexible_Power,9018.4,MW
2050-10-24 21:00:00,XY,Inflexible_Power,8730.8,MW
2050-10-25 22:00:00,XY,Inflexible_Power,8937.6,MW
2050-10-26 23:00:00,XY,Inflexible_Power,7844.0,MW
2050-10-28 00:00:00,XY,Inflexible_Power,7460.4,MW
2050-10-29 01:00:00,XY,Inflexible_Power,7301.599999999999,MW
2050-10-30 02:00:00,XY,Inflexible_Power,6965.6,MW
2050-10-31 03:00:00,XY,Inflexible_Power,7021.6,MW
2050-11-01 04:00:00,XY,Inflexible_Power,6760.0,MW
2050-11-02 05:00:00,XY,Inflexible_Power,6556.4,MW
2050-11-03 06:00:00,XY,Inflexible_Power,6755.200000000001,MW
2050-11-04 07:00:00,XY,Inflexible_Power,7426.4,MW
2050-11-05 08:00:00,XY,Inflexible_Power,7850.8,MW
2050-11-06 09:00:00,XY,Inflexible_Power,8828.8,MW
2050-11-07 10:00:00,XY,Inflexible_Power,9066.0,MW
2050-11-08 11:00:00,XY,Inflexible_Power,9514.8,MW
2050-11-09 12:00:00,XY,Inflexible_Power,8220.8,MW
2050-11-10 13:00:00,XY,Inflexible_Power,7591.6,MW
2050-11-11 14:00:00,XY,Inflexible_Power,8571.2,MW
2050-11-12 15:00:00,XY,Inflexible_Power,9015.6,MW
2050-11-13 16:00:00,XY,Inflexible_Power,9166.8,MW
2050-11-14 17:00:00,XY,Inflexible_Power,9603.2,MW
2050-11-15 18:00:00,XY,Inflexible_Power,9997.2,MW
2050-11-16 19:00:00,XY,Inflexible_Power,9078.0,MW
2050-11-17 20:00:00,XY,Inflexible_Power,8366.0,MW
2050-11-18 21:00:00,XY,Inflexible_Power,8949.2,MW
2050-11-19 22:00:00,XY,Inflexible_Power,8412.0,MW
2050-11-20 23:00:00,XY,Inflexible_Power,8047.6,MW
2050-11-22 00:00:00,XY,Inflexible_Power,7609.6,MW
2050-11-23 01:00:00,XY,Inflexible_Power,6980.0,MW
2050-11-24 02:00:00,XY,Inflexible_Power,6684.4,MW
2050-11-25 03:00:00,XY,Inflexible_Power,6734.4,MW
2050-11-26 04:00:00,XY,Inflexible_Power,6763.6,MW
2050-11-27 05:00:00,XY,Inflexible_Power,6539.6,MW
2050-11-28 06:00:00,XY,Inflexible_Power,6832.799999999999,MW
2050-11-29 07:00:00,XY,Inflexible_Power,7426.4,MW
2050-11-30 08:00:00,XY,Inflexible_Power,7175.2,MW
2050-12-01 09:00:00,XY,Inflexible_Power,7713.6,MW
2050-12-02 10:00:00,XY,Inflexible_Power,9209.6,MW
2050-12-03 11:00:00,XY,Inflexible_Power,9385.6,MW
2050-12-04 12:00:00,XY,Inflexible_Power,8936.0,MW
2050-12-05 13:00:00,XY,Inflexible_Power,8151.6,MW
2050-12-06 14:00:00,XY,Inflexible_Power,8227.2,MW
2050-12-07 15:00:00,XY,Inflexible_Power,7941.6,MW
2050-12-08 16:00:00,XY,Inflexible_Power,8187.2,MW
2050-12-09 17:00:00,XY,Inflexible_Power,9800.0,MW
2050-12-10 18:00:00,XY,Inflexible_Power,9715.2,MW
2050-12-11 19:00:00,XY,Inflexible_Power,10053.6,MW
2050-12-12 20:00:00,XY,Inflexible_Power,9096.0,MW
2050-12-13 21:00:00,XY,Inflexible_Power,8575.6,MW
2050-12-14 22:00:00,XY,Inflexible_Power,7914.8,MW
2050-12-15 23:00:00,XY,Inflexible_Power,7424.4,MW
2050-12-17 00:00:00,XY,Inflexible_Power,7288.400000000001,MW
2050-12-18 01:00:00,XY,Inflexible_Power,6850.4,MW
2050-12-19 02:00:00,XY,Inflexible_Power,6613.2,MW
2050-12-20 03:00:00,XY,Inflexible_Power,6418.0,MW
2050-12-21 04:00:00,XY,Inflexible_Power,6355.2,MW
2050-12-22 05:00:00,XY,Inflexible_Power,6447.199999999999,MW
2050-12-23 06:00:00,XY,Inflexible_Power,7040.0,MW
2050-12-24 07:00:00,XY,Inflexible_Power,7437.599999999999,MW
2050-12-25 08:00:00,XY,Inflexible_Power,7750.0,MW
2050-12-26 09:00:00,XY,Inflexible_Power,8475.2,MW
2050-12-27 10:00:00,XY,Inflexible_Power,8971.6,MW
2050-12-28 11:00:00,XY,Inflexible_Power,8348.4,MW
2050-12-29 12:00:00,XY,Inflexible_Power,8283.6,MW
2050-12-30 13:00:00,XY,Inflexible_Power,8151.6,MW
2050-12-31 14:00:00,XY,Inflexible_Power,8503.2,MW
2051-01-01 15:00:00,XY,Inflexible_Power,8843.6,MW
2050-01-01 00:00:00,XY,Flexible_Industry_Heat,11444.240197009083,MW
2050-01-02 01:00:00,XY,Flexible_Industry_Heat,10092.275506569515,MW
2050-01-03 02:00:00,XY,Flexible_Industry_Heat,9784.460616345355,MW
2050-01-04 03:00:00,XY,Flexible_Industry_Heat,9526.31496924043,MW
2050-01-05 04:00:00,XY,Flexible_Industry_Heat,10576.18448486091,MW
2050-01-06 05:00:00,XY,Flexible_Industry_Heat,11214.203608768072,MW
2050-01-07 06:00:00,XY,Flexible_Industry_Heat,9303.714997488247,MW
2050-01-08 07:00:00,XY,Flexible_Industry_Heat,11572.161031569254,MW
2050-01-09 08:00:00,XY,Flexible_Industry_Heat,11710.3050893784,MW
2050-01-10 09:00:00,XY,Flexible_Industry_Heat,11703.7050893784,MW
2050-01-11 10:00:00,XY,Flexible_Industry_Heat,11683.9050893784,MW
2050-01-12 11:00:00,XY,Flexible_Industry_Heat,11631.1050893784,MW
2050-01-13 12:00:00,XY,Flexible_Industry_Heat,11644.3050893784,MW
2050-01-14 13:00:00,XY,Flexible_Industry_Heat,11703.7050893784,MW
2050-01-15 14:00:00,XY,Flexible_Industry_Heat,11716.9050893784,MW
2050-01-16 15:00:00,XY,Flexible_Industry_Heat,11743.3050893784,MW
2050-01-17 16:00:00,XY,Flexible_Industry_Heat,11573.112148494936,MW
2050-01-18 17:00:00,XY,Flexible_Industry_Heat,10683.10508937875,MW
2050-01-19 18:00:00,XY,Flexible_Industry_Heat,10139.871851875554,MW
2050-01-20 19:00:00,XY,Flexible_Industry_Heat,8645.2000000019,MW
2050-01-21 20:00:00,XY,Flexible_Industry_Heat,8810.4000000019,MW
2050-01-22 21:00:00,XY,Flexible_Industry_Heat,9053.6000000019,MW
2050-01-23 22:00:00,XY,Flexible_Industry_Heat,9918.10317777904,MW
2050-01-24 23:00:00,XY,Flexible_Industry_Heat,9778.936970469042,MW
2050-01-26 00:00:00,XY,Flexible_Industry_Heat,10426.405089376749,MW
2050-01-27 01:00:00,XY,Flexible_Industry_Heat,9106.009909212424,MW
2050-01-28 02:00:00,XY,Flexible_Industry_Heat,9170.501906733622,MW
2050-01-29 03:00:00,XY,Flexible_Industry_Heat,10093.705089376748,MW
2050-01-30 04:00:00,XY,Flexible_Industry_Heat,10537.305089376749,MW
2050-01-31 05:00:00,XY,Flexible_Industry_Heat,10426.405089376749,MW
2050-02-01 06:00:00,XY,Flexible_Industry_Heat,10315.505089376747,MW
2050-02-02 07:00:00,XY,Flexible_Industry_Heat,10777.90508937875,MW
2050-02-03 08:00:00,XY,Flexible_Industry_Heat,11183.52877358875,MW
2050-02-04 09:00:00,XY,Flexible_Industry_Heat,10953.30508937875,MW
2050-02-05 10:00:00,XY,Flexible_Industry_Heat,10953.30508937875,MW
2050-02-06 11:00:00,XY,Flexible_Industry_Heat,11743.3050893784,MW
2050-02-07 12:00:00,XY,Flexible_Industry_Heat,11736.7050893784,MW
2050-02-08 13:00:00,XY,Flexible_Industry_Heat,11568.30879927855,MW
2050-02-09 14:00:00,XY,Flexible_Industry_Heat,11567.9050893784,MW
2050-02-10 15:00:00,XY,Flexible_Industry_Heat,11743.3050893784,MW
2050-02-11 16:00:00,XY,Flexible_Industry_Heat,10953.30508937875,MW
2050-02-12 17:00:00,XY,Flexible_Industry_Heat,11277.94982621875,MW
2050-02-13 18:00:00,XY,Flexible_Industry_Heat,10035.81522332848,MW
2050-02-14 19:00:00,XY,Flexible_Industry_Heat,8645.2000000019,MW
2050-02-15 20:00:00,XY,Flexible_Industry_Heat,9674.232646347462,MW
2050-02-16 21:00:00,XY,Flexible_Industry_Heat,9902.590326427564,MW
2050-02-17 22:00:00,XY,Flexible_Industry_Heat,10266.188723132906,MW
2050-02-18 23:00:00,XY,Flexible_Industry_Heat,10826.05173495389,MW
2050-02-20 00:00:00,XY,Flexible_Industry_Heat,11106.10508937875,MW
2050-02-21 01:00:00,XY,Flexible_Industry_Heat,10537.305089376749,MW
2050-02-22 02:00:00,XY,Flexible_Industry_Heat,9539.205089376748,MW
2050-02-23 03:00:00,XY,Flexible_Industry_Heat,8873.805089376749,MW
2050-02-24 04:00:00,XY,Flexible_Industry_Heat,9206.505089376747,MW
2050-02-25 05:00:00,XY,Flexible_Industry_Heat,10315.505089376747,MW
