snapshot,country,technology,value,unit
2025-05-02 21:00:00,XY,IND_BOILER,8897.6,MW
2025-05-03 22:00:00,XY,IND_BOILER,7349.6,MW
2025-05-04 23:00:00,XY,IND_BOILER,7581.8,MW
2025-05-06 00:00:00,XY,IND_BOILER,7581.8,MW
2025-05-07 01:00:00,XY,IND_BOILER,7349.6,MW
2025-05-08 02:00:00,XY,IND_BOILER,7210.8,MW
2025-05-09 03:00:00,XY,IND_BOILER,7138.0,MW
2025-05-10 04:00:00,XY,IND_BOILER,6761.2,MW
2025-05-11 05:00:00,XY,IND_BOILER,7127.6,MW
2025-05-12 06:00:00,XY,IND_BOILER,7504.4,MW
